Time_UTC,Host_Name,EID,UID,Source_IP,Dest_IP,Dest_Port,Message,Event_Type
2025-10-20 06:10:20,SIEM,3596,admin_corp,192.168.1.6,192.168.1.9,21,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by Mustang Panda source.,Vulnerability_Scan
2025-10-20 02:28:10,SIEM,3899,user_a,192.168.1.10,1.1.1.1,443,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by WIZARD SPIDER source.,Vulnerability_Scan
2025-10-20 03:42:18,SIEM,4307,guest_ext,203.0.113.1,203.0.113.2,80,"Inbound email flagged as spear phishing, potentially delivering LockBit.",Email_Blocked
2025-10-20 06:10:35,Proxy,2922,user_a,203.0.113.2,1.1.1.1,443,User admin_corp authenticated successfully via service 8626.,Auth_Fail
2025-10-20 01:14:08,SIEM,5665,svc_account,192.168.1.1,192.168.1.2,443,User user_a authenticated successfully via service 8569.,Network_Conn
2025-10-20 03:42:27,EDR,7162,guest_ext,192.168.1.6,192.168.1.4,80,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by Lazarus Group source.,Vulnerability_Scan
2025-10-20 02:28:20,SIEM,7299,guest_ext,192.168.1.6,192.168.1.2,22,"Inbound email flagged as spear phishing, potentially delivering LockBit.",Email_Blocked
2025-10-20 06:10:55,Proxy,8695,svc_account,192.168.1.6,203.0.113.4,3389,User guest_ext authenticated successfully via service 8445.,Network_Conn
2025-10-20 02:28:24,EDR,7620,svc_account,203.0.113.2,192.168.1.2,21,User guest_ext authenticated successfully via service 8941.,Network_Conn
2025-10-20 01:14:13,Proxy,2648,admin_corp,203.0.113.2,1.1.1.1,80,"Inbound email flagged as spear phishing, potentially delivering Emotet.",Email_Blocked
2025-10-20 04:56:56,Firewall,4703,guest_ext,192.168.1.2,192.168.1.8,80,User admin_corp authenticated successfully via service 8684.,Network_Conn
2025-10-20 02:28:30,SIEM,1599,user_a,203.0.113.2,203.0.113.1,3389,"Inbound email flagged as spear phishing, potentially delivering Clop.",Email_Blocked
2025-10-20 03:42:48,Proxy,5502,svc_account,192.168.1.1,192.168.1.8,3389,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",Email_Blocked
2025-10-20 02:28:34,EDR,8602,admin_corp,192.168.1.2,192.168.1.9,22,Suspicious activity: WIZARD SPIDER executed TrickBot malware. File hash is e3e0b842e040c08a.,File_Write
2025-10-20 03:42:54,Proxy,8171,admin_corp,192.168.1.2,192.168.1.9,443,User guest_ext authenticated successfully via service 8324.,Network_Conn
2025-10-20 06:11:35,EDR,1647,svc_account,192.168.1.6,192.168.1.10,80,User admin_corp authenticated successfully via service 8137.,Auth_Fail
2025-10-20 02:28:40,Proxy,3250,svc_account,192.168.1.10,203.0.113.5,21,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by APT29 source.,Vulnerability_Scan
2025-10-20 04:57:24,EDR,4432,user_a,192.168.1.4,203.0.113.4,22,User guest_ext authenticated successfully via service 8135.,Auth_Fail
2025-10-20 02:28:44,EDR,4644,admin_corp,203.0.113.1,192.168.1.4,22,"Inbound email flagged as spear phishing, potentially delivering Emotet.",Email_Blocked
2025-10-20 03:43:09,Proxy,9361,admin_corp,192.168.1.1,192.168.1.7,80,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",Email_Blocked
2025-10-20 02:28:48,Proxy,2699,admin_corp,192.168.1.8,192.168.1.10,443,User user_a authenticated successfully via service 8213.,Auth_Fail
2025-10-20 03:43:15,EDR,1455,guest_ext,203.0.113.2,203.0.113.5,21,Suspicious activity: Lazarus Group executed Clop malware. File hash is 5c6f31e8ed0f11b3.,File_Write
2025-10-20 02:28:52,Firewall,4313,guest_ext,192.168.1.8,203.0.113.2,80,Suspicious activity: Mustang Panda executed QakBot malware. File hash is bcaf3493eae76735.,File_Write
2025-10-20 06:12:15,Proxy,8327,svc_account,192.168.1.5,192.168.1.9,21,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by WIZARD SPIDER source.,Vulnerability_Scan
2025-10-20 03:43:24,SIEM,5814,user_a,192.168.1.10,192.168.1.8,21,Suspicious activity: WIZARD SPIDER executed TrickBot malware. File hash is eab6ff4508e04a9e.,File_Write
2025-10-20 06:12:25,Firewall,6564,admin_corp,203.0.113.4,203.0.113.1,3389,Suspicious activity: WIZARD SPIDER executed Emotet malware. File hash is 5155ca4ca1ca0a35.,File_Write
2025-10-20 01:14:30,Firewall,8777,admin_corp,192.168.1.8,1.1.1.1,22,User guest_ext authenticated successfully via service 8033.,Network_Conn
2025-10-20 03:43:33,Firewall,5441,guest_ext,203.0.113.5,192.168.1.3,3389,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",Email_Blocked
2025-10-20 01:14:32,SIEM,8364,svc_account,192.168.1.8,203.0.113.5,22,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by Mustang Panda source.,Vulnerability_Scan
2025-10-20 01:14:33,Proxy,8638,user_a,192.168.1.3,192.168.1.10,3389,Suspicious activity: APT29 executed Emotet malware. File hash is 787bbaf8376f6945.,File_Write
2025-10-20 03:43:42,SIEM,2188,svc_account,192.168.1.4,192.168.1.5,3389,User svc_account authenticated successfully via service 8551.,Auth_Fail
2025-10-20 02:29:10,Firewall,7519,user_a,203.0.113.4,192.168.1.5,21,Suspicious activity: Lazarus Group executed Emotet malware. File hash is 089d5baedebb0e5c.,File_Write
2025-10-20 01:14:36,Proxy,6687,admin_corp,203.0.113.2,203.0.113.3,443,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by WIZARD SPIDER source.,Vulnerability_Scan
2025-10-20 01:14:37,EDR,1816,svc_account,192.168.1.7,192.168.1.2,443,User admin_corp authenticated successfully via service 8382.,Network_Conn
2025-10-20 02:29:16,Firewall,9232,user_a,192.168.1.8,192.168.1.1,22,User svc_account authenticated successfully via service 8119.,Auth_Fail
2025-10-20 02:29:18,Proxy,1490,user_a,192.168.1.9,192.168.1.6,443,User admin_corp authenticated successfully via service 8540.,Network_Conn
2025-10-20 03:44:00,Firewall,5390,svc_account,192.168.1.1,203.0.113.4,443,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by Mustang Panda source.,Vulnerability_Scan
2025-10-20 01:14:41,Proxy,7714,admin_corp,192.168.1.5,203.0.113.3,443,Suspicious activity: WIZARD SPIDER executed LockBit malware. File hash is 7c0cd32070cc184b.,File_Write
2025-10-20 06:13:30,Proxy,8561,admin_corp,203.0.113.2,192.168.1.2,80,User admin_corp authenticated successfully via service 8624.,Auth_Fail
2025-10-20 01:14:43,Proxy,2945,user_a,192.168.1.8,192.168.1.9,443,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by Mustang Panda source.,Vulnerability_Scan
2025-10-20 03:44:12,EDR,6528,admin_corp,203.0.113.5,203.0.113.3,443,User svc_account authenticated successfully via service 8683.,Network_Conn
2025-10-20 01:14:45,SIEM,9323,admin_corp,192.168.1.1,192.168.1.10,3389,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by WIZARD SPIDER source.,Vulnerability_Scan
2025-10-20 01:14:46,EDR,7415,admin_corp,203.0.113.5,203.0.113.1,80,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by Lazarus Group source.,Vulnerability_Scan
2025-10-20 02:29:34,EDR,6369,user_a,203.0.113.2,203.0.113.4,3389,User svc_account authenticated successfully via service 8260.,Network_Conn
2025-10-20 06:14:00,Proxy,1806,guest_ext,203.0.113.4,192.168.1.3,3389,User admin_corp authenticated successfully via service 8721.,Network_Conn
2025-10-20 04:59:16,Firewall,5304,admin_corp,203.0.113.1,192.168.1.9,22,User user_a authenticated successfully via service 8289.,Network_Conn
2025-10-20 04:59:20,EDR,5680,user_a,192.168.1.10,192.168.1.9,21,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by WIZARD SPIDER source.,Vulnerability_Scan
2025-10-20 04:59:24,Proxy,7188,admin_corp,192.168.1.9,203.0.113.3,443,User admin_corp authenticated successfully via service 8463.,Auth_Fail
2025-10-20 06:14:20,Proxy,7604,svc_account,192.168.1.7,192.168.1.2,80,User svc_account authenticated successfully via service 8738.,Auth_Fail
2025-10-20 03:44:39,Firewall,7556,guest_ext,192.168.1.1,203.0.113.3,22,User svc_account authenticated successfully via service 8858.,Auth_Fail
2025-10-20 02:29:48,SIEM,2455,svc_account,192.168.1.5,192.168.1.6,80,User user_a authenticated successfully via service 8206.,Network_Conn
2025-10-20 02:29:50,SIEM,8575,svc_account,192.168.1.7,1.1.1.1,3389,Suspicious activity: Lazarus Group executed LockBit malware. File hash is fbec25b3875f4dcf.,File_Write
2025-10-20 06:14:40,SIEM,9258,guest_ext,203.0.113.1,192.168.1.4,3389,User svc_account authenticated successfully via service 8029.,Network_Conn
2025-10-20 06:14:45,Firewall,6637,svc_account,203.0.113.2,203.0.113.1,22,Suspicious activity: WIZARD SPIDER executed Emotet malware. File hash is 4b2062d810718242.,File_Write
2025-10-20 01:14:58,Firewall,6469,svc_account,192.168.1.7,192.168.1.10,21,User guest_ext authenticated successfully via service 8489.,Network_Conn
2025-10-20 01:14:59,Firewall,2547,svc_account,192.168.1.4,192.168.1.1,443,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by FIN7 source.,Vulnerability_Scan
2025-10-20 01:15:00,EDR,8363,admin_corp,203.0.113.1,203.0.113.2,80,"Inbound email flagged as spear phishing, potentially delivering LockBit.",Email_Blocked
2025-10-20 02:30:02,SIEM,9243,guest_ext,192.168.1.7,192.168.1.5,3389,User guest_ext authenticated successfully via service 8753.,Network_Conn
2025-10-20 06:15:10,Proxy,2596,admin_corp,192.168.1.1,192.168.1.9,443,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by APT29 source.,Vulnerability_Scan
2025-10-20 05:00:12,EDR,4691,admin_corp,192.168.1.9,192.168.1.9,80,User admin_corp authenticated successfully via service 8431.,Auth_Fail
2025-10-20 05:00:16,Proxy,6414,svc_account,203.0.113.2,192.168.1.6,443,Suspicious activity: FIN7 executed QakBot malware. File hash is 546f34f91897c801.,File_Write
2025-10-20 03:45:15,SIEM,3609,user_a,192.168.1.3,192.168.1.2,22,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by FIN7 source.,Vulnerability_Scan
2025-10-20 06:15:30,Proxy,4256,user_a,192.168.1.8,192.168.1.2,80,"Inbound email flagged as spear phishing, potentially delivering LockBit.",Email_Blocked
2025-10-20 05:00:28,SIEM,9559,svc_account,192.168.1.8,203.0.113.4,22,User admin_corp authenticated successfully via service 8152.,Auth_Fail
2025-10-20 05:00:32,Proxy,3916,user_a,203.0.113.5,203.0.113.2,80,Suspicious activity: APT29 executed QakBot malware. File hash is 2de0a8c9383715f3.,File_Write
2025-10-20 03:45:27,SIEM,3652,svc_account,192.168.1.2,192.168.1.3,80,User svc_account authenticated successfully via service 8052.,Auth_Fail
2025-10-20 02:30:20,Proxy,9348,user_a,203.0.113.1,192.168.1.6,22,User user_a authenticated successfully via service 8740.,Auth_Fail
2025-10-20 05:00:44,EDR,5738,guest_ext,192.168.1.10,192.168.1.2,22,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by WIZARD SPIDER source.,Vulnerability_Scan
2025-10-20 02:30:24,Proxy,2620,svc_account,203.0.113.5,192.168.1.10,3389,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",Email_Blocked
2025-10-20 03:45:39,SIEM,7545,svc_account,203.0.113.2,192.168.1.2,80,User user_a authenticated successfully via service 8464.,Auth_Fail
2025-10-20 01:15:14,SIEM,2691,user_a,192.168.1.10,192.168.1.4,21,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",Email_Blocked
2025-10-20 06:16:15,Firewall,8319,guest_ext,192.168.1.4,192.168.1.10,22,User guest_ext authenticated successfully via service 8513.,Auth_Fail
2025-10-20 03:45:48,EDR,9133,svc_account,192.168.1.9,203.0.113.1,3389,"Inbound email flagged as spear phishing, potentially delivering Clop.",Email_Blocked
2025-10-20 06:16:25,Firewall,1238,user_a,203.0.113.1,192.168.1.2,443,Suspicious activity: Mustang Panda executed Clop malware. File hash is e60870ef02fc8e8f.,File_Write
2025-10-20 01:15:18,Firewall,2189,admin_corp,192.168.1.7,1.1.1.1,80,User svc_account authenticated successfully via service 8951.,Network_Conn
2025-10-20 05:01:16,EDR,7532,user_a,192.168.1.4,203.0.113.4,80,User svc_account authenticated successfully via service 8662.,Network_Conn
2025-10-20 01:15:20,SIEM,2798,guest_ext,203.0.113.5,192.168.1.7,3389,User svc_account authenticated successfully via service 8509.,Auth_Fail
2025-10-20 01:15:21,Firewall,4224,guest_ext,192.168.1.4,192.168.1.3,443,"Inbound email flagged as spear phishing, potentially delivering QakBot.",Email_Blocked
2025-10-20 01:15:22,Firewall,1009,user_a,203.0.113.5,192.168.1.3,3389,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",Email_Blocked
2025-10-20 01:15:23,EDR,7871,svc_account,203.0.113.1,203.0.113.1,80,User svc_account authenticated successfully via service 8860.,Network_Conn
2025-10-20 06:17:00,SIEM,6006,svc_account,203.0.113.2,192.168.1.7,22,User user_a authenticated successfully via service 8966.,Auth_Fail
2025-10-20 06:17:05,Proxy,7889,svc_account,192.168.1.1,203.0.113.5,443,Suspicious activity: Lazarus Group executed TrickBot malware. File hash is 16df97cc3d276cf0.,File_Write
2025-10-20 01:15:26,EDR,3154,user_a,192.168.1.2,192.168.1.9,22,User svc_account authenticated successfully via service 8655.,Auth_Fail
2025-10-20 01:15:27,SIEM,3039,svc_account,203.0.113.2,1.1.1.1,443,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by FIN7 source.,Vulnerability_Scan
2025-10-20 05:01:52,Proxy,2925,user_a,192.168.1.3,1.1.1.1,21,User admin_corp authenticated successfully via service 8601.,Network_Conn
2025-10-20 02:30:58,Firewall,6844,admin_corp,203.0.113.4,1.1.1.1,3389,"Inbound email flagged as spear phishing, potentially delivering LockBit.",Email_Blocked
2025-10-20 02:31:00,Proxy,5374,user_a,192.168.1.7,192.168.1.2,3389,User admin_corp authenticated successfully via service 8066.,Auth_Fail
2025-10-20 02:31:02,SIEM,1241,admin_corp,192.168.1.9,203.0.113.3,21,Suspicious activity: FIN7 executed LockBit malware. File hash is ed5f93634693e800.,File_Write
2025-10-20 05:02:08,Proxy,5224,svc_account,192.168.1.9,192.168.1.6,80,"Inbound email flagged as spear phishing, potentially delivering QakBot.",Email_Blocked
2025-10-20 06:17:45,Firewall,4611,svc_account,192.168.1.1,203.0.113.2,22,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by APT29 source.,Vulnerability_Scan
2025-10-20 01:15:34,Firewall,1114,guest_ext,192.168.1.6,192.168.1.10,3389,User svc_account authenticated successfully via service 8296.,Auth_Fail
2025-10-20 05:02:20,EDR,3660,guest_ext,203.0.113.3,203.0.113.3,443,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by WIZARD SPIDER source.,Vulnerability_Scan
2025-10-20 06:18:00,Firewall,3895,guest_ext,203.0.113.2,192.168.1.10,80,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by FIN7 source.,Vulnerability_Scan
2025-10-20 06:18:05,Firewall,7478,admin_corp,192.168.1.2,192.168.1.3,80,"Inbound email flagged as spear phishing, potentially delivering Clop.",Email_Blocked
2025-10-20 05:02:32,EDR,1462,svc_account,203.0.113.3,192.168.1.5,22,User guest_ext authenticated successfully via service 8421.,Network_Conn
2025-10-20 01:15:39,EDR,1966,guest_ext,203.0.113.3,192.168.1.5,443,Suspicious activity: WIZARD SPIDER executed TrickBot malware. File hash is bed1be0336f617f6.,File_Write
2025-10-20 03:47:00,Firewall,4057,user_a,203.0.113.3,192.168.1.7,3389,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by Mustang Panda source.,Vulnerability_Scan
2025-10-20 02:31:22,Proxy,9047,admin_corp,192.168.1.3,192.168.1.1,443,User guest_ext authenticated successfully via service 8490.,Auth_Fail
2025-10-20 06:18:30,SIEM,3420,guest_ext,192.168.1.6,203.0.113.3,21,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by Lazarus Group source.,Vulnerability_Scan
2025-10-20 01:15:43,Firewall,5845,user_a,203.0.113.4,192.168.1.1,80,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by APT29 source.,Vulnerability_Scan
2025-10-20 01:15:44,Proxy,7255,user_a,192.168.1.9,192.168.1.6,80,User svc_account authenticated successfully via service 8382.,Auth_Fail
2025-10-20 01:15:45,Firewall,2285,admin_corp,203.0.113.2,192.168.1.9,3389,Suspicious activity: APT29 executed QakBot malware. File hash is 15cc65ed04573063.,File_Write
2025-10-20 06:18:50,Proxy,5248,svc_account,203.0.113.4,1.1.1.1,3389,"Inbound email flagged as spear phishing, potentially delivering Clop.",Email_Blocked
2025-10-20 03:47:21,Proxy,2859,svc_account,192.168.1.6,192.168.1.3,22,Suspicious activity: Mustang Panda executed Emotet malware. File hash is 9ccf32adfc78d581.,File_Write
2025-10-20 05:03:12,EDR,5129,guest_ext,203.0.113.4,203.0.113.3,3389,User user_a authenticated successfully via service 8218.,Auth_Fail
2025-10-20 06:19:05,EDR,9607,guest_ext,192.168.1.1,1.1.1.1,22,"Inbound email flagged as spear phishing, potentially delivering Emotet.",Email_Blocked
2025-10-20 01:15:50,Firewall,4910,svc_account,192.168.1.8,192.168.1.7,21,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by FIN7 source.,Vulnerability_Scan
2025-10-20 02:31:42,Firewall,4458,admin_corp,192.168.1.8,192.168.1.6,3389,"Inbound email flagged as spear phishing, potentially delivering LockBit.",Email_Blocked
2025-10-20 05:03:28,Firewall,9408,svc_account,192.168.1.9,192.168.1.6,22,Suspicious activity: Mustang Panda executed Emotet malware. File hash is e1ff7dc2567e29f4.,File_Write
2025-10-20 03:47:39,Proxy,7652,user_a,192.168.1.5,192.168.1.4,21,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by Lazarus Group source.,Vulnerability_Scan
2025-10-20 03:47:42,SIEM,1920,guest_ext,192.168.1.1,192.168.1.5,80,"Inbound email flagged as spear phishing, potentially delivering Emotet.",Email_Blocked
2025-10-20 02:31:50,Proxy,8477,guest_ext,203.0.113.1,203.0.113.1,22,Suspicious activity: Lazarus Group executed QakBot malware. File hash is 0e98ee57c48e8eda.,File_Write
2025-10-20 06:19:40,Firewall,5638,user_a,192.168.1.9,192.168.1.6,22,"Inbound email flagged as spear phishing, potentially delivering Clop.",Email_Blocked
2025-10-20 05:03:48,EDR,9659,guest_ext,203.0.113.1,192.168.1.6,443,User admin_corp authenticated successfully via service 8915.,Auth_Fail
2025-10-20 02:31:56,EDR,8470,user_a,192.168.1.8,192.168.1.4,443,User guest_ext authenticated successfully via service 8312.,Auth_Fail
2025-10-20 06:19:55,EDR,2069,user_a,203.0.113.5,1.1.1.1,443,User svc_account authenticated successfully via service 8181.,Auth_Fail
